Time,financial_distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
13,True,True,1.0603,-0.0045407,0.84298,0.775245,-0.018962,0.045151,0.82941,-0.0020077,-0.028918,-0.06819,0.79393,-18.661,0.15702,5.3687,6.1064,-0.0083842,107.38,0.051669,0.0004493,0.069004,2.8486,12.95,0.0096444,0.74878,-23.994,14.428,50.09,0.34148,0.094202,0.62105,8.9728,0.2746,0.88825,108.43,58.954,-0.0057192,0.59995,0.022846,0.55291,0.17464,2.1566,0.78348,0.89907,-0.026,0.28755,-0.0053864,5.4797,829.73,4.7688,0.99036,15.244,0.0036388,0.021812,3233.3,0.64404,0.020858,0.031702,-0.0050889,-0.0022501,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,32.0,-0.36034,4.0,26.0
9,True,True,1.195,-0.056743,0.72227,0.086658,-0.019311,0.14086,0.70385,-0.65479,-0.20431,0.10727,0.86313,-0.31147,0.27773,2.6006,0.47399,-0.22285,0.23555,0.0039759,0.71547,0.0055048,0.1004,3.9218,0.039551,0.72227,-124.79,12.771,0.6152,0.0037627,0.0,0.50837,1.4149,5.8664,1.0,0.24525,759.5,-0.065741,0.0,0.045881,-0.5223,0.022096,0.31202,-6.1231,12.569,-2.568,0.50718,-0.078562,2.6052,610.77,2.6006,0.96045,10.325,-0.20468,0.0034274,709.12,-0.75379,0.35334,-0.023732,-0.011246,-0.12977,0.0,2.866,2.9526,3.5513,0.34524,71.591,24.538,12.7,10290.0,45.284,11.6,4.2098,3.0,27.5,89.272,77.75,69.189,16.25,12.5,0.9,30.0,-0.45353,10.0,15.0
9,True,True,1.583,-0.098116,0.56415,0.11374,0.014262,0.32792,1.3576,-0.8626,-0.22511,0.10727,0.89037,0.11667,0.43585,1.2944,3.5086,0.12539,0.60274,0.0045423,1.0747,0.0080759,0.12775,35.483,0.33085,0.56245,-162.22,12.016,0.34687,-0.12189,0.0016996,0.346125,2.9204,6.7129,0.99699,0.90076,102.61,-0.1102,0.0038995,0.039934,1.2691,0.0032056,0.26097,-0.086464,135.96,-30.608,0.75238,-0.17392,1.2944,720.61,1.2905,0.66915,9.8419,0.1298,0.037633,2089.6,-0.041441,0.12628,0.0056926,-0.00293885,-0.81708,0.0,2.866,2.9526,3.5513,0.34524,71.591,24.538,12.7,10290.0,45.284,11.6,4.2098,3.0,27.5,89.272,77.75,69.189,16.25,12.5,0.9,30.0,-0.3022,6.0,16.0
9,True,True,1.3085,0.10753,0.9679,0.18426,-0.077024,0.19429,0.87608,-0.62915,0.30261,-0.0056866,0.82397,-1.1647,0.032101,1.7677,0.49818,-0.41803,0.60146,0.03392,0.35891,0.053868,0.22362,3.6017,0.19429,0.62968,605.1949999999999,14.396,0.94837,-0.30466,0.052712,0.55165,2.1402,2.9939,0.65056,0.7465,722.62,-0.14069,0.15748,0.18409,-0.61202,0.051159,5.7399,0.09980349999999999,0.62748,-2.266,0.28983000000000003,-0.11977,30.152,934.46,1.4655,0.80571,12.705,-0.3782,0.035799,361.9,0.04753,0.24683,0.50013,-0.00293885,0.36214,0.0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,11.0,-0.16554,7.0,45.0
3,True,True,1.3308,0.005893,0.83101,0.49689,0.035941,0.23634,0.85408,0.01186,0.034872,0.0014136,0.95073,1.2273,0.16899,4.9176,1.1224,0.072332,1.3043,0.060707,0.058934,0.084979,0.52264,11.201,0.20404,0.71438,39.107,13.231,2.1024,0.32273,0.11663,0.61014,1.2341,1.2279,0.85965,1.6387,320.75,0.0061984,0.69016,0.12218,-0.24114,0.044361,2.9404,-0.92933,3.8093,0.13284,1.3986,0.0070913,4.9176,1121.4,4.2274,0.79596,12.532,0.084513,0.10139,174.87,0.04753,0.30323,-0.099257,-0.0041278,-0.0083072,0.22505,6.4718,7.0841,11.029,16.551,95.185,27.154,11.425,8428.8,3.1288,15.5,23.609,0.0,35.75,110.53,32.5,31.464,17.0,15.75,0.25,11.0,0.009381,4.0,34.0
14,False,False,1.3197,0.19487,0.6947,0.63817,0.19885,0.21784,1.0036,0.30536,0.6383,0.24273,0.89927,2.0204,0.3053,2.2754,1.1421,0.31159,1.6481,0.066467,0.15422,0.097542,0.70966,7.3312,0.49781,0.68143,3426.1,15.098,2.9295,0.25315,0.013272,0.68386,15.825,1.0716,0.9809,3.2818,315.2,0.2167,0.043472,0.10415,0.14778,0.087049,2.0903,0.1228,3.5073,2.2387,0.71354,0.28051,2.2766,5367.5,2.232,0.50219,14.648,0.31793,0.31769,7165.3,0.057849,0.19446,2.2397,-0.017929,-0.028095,0.1037,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,66.12,214.5,21.0,20.5,8.6,29.0,4.2675,25.0,52.0
2,False,False,0.74642,0.13653,0.67754,0.775245,0.17229,-0.15734,0.10271,0.06641,0.4234,0.087677,0.46313,8.0825,0.32246,2.1012,509.49,0.083807,5.3339,0.028217,0.010369,0.045477,1.2629,4.0202,0.10464,0.62047,623.25,13.031,-13.067,0.24372,0.057074,0.063729,7.3841,0.030999,0.91576,5.9573,0.70659,0.2948,0.17699,0.013725,0.62271,0.51137,6.3755,0.48026,0.63058,0.26699,-0.48792,0.20151,2.1385,1472.0,1.9242,0.89536,13.752,0.098284,0.21513,956.66,0.19363,0.3451,0.58648,-0.051267,-0.024937,0.1474,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,9.0,0.40024,10.0,40.0
6,False,False,0.91996,0.059106,0.84551,1.079,0.15787,-0.063105,0.46942,0.054776,0.38259,-0.018563,0.7253,1.5936,0.15449,5.473,3.3797,0.14631,2.7814,0.018637,0.091809,0.023639,1.4877,5.5617,0.25885,0.78841,373.51,11.914,-17.099,-0.00014736,0.057103,0.3701,21.448,0.34299,0.93246,3.7528,106.52,0.081491,0.36963,0.017272,0.18502,0.19401,6.9846,25.181,0.79628,0.30465,-0.40848,0.069906,5.473,976.25,5.1034,0.74115,11.99,0.16902,0.27931,660.14,0.04753,0.28753,0.038066,-0.014068,-0.013038,0.087779,6.0243,8.7943,1.8883,4.9805,3.2396,33.581,10.9,9291.6,-27.3,15.15,13.262,3.0,30.0,63.034,48.635,46.014,15.5,13.0,-2.15,25.0,-0.11731,8.0,21.0
11,False,False,1.0668,0.14055,0.78885,1.0462,0.31664,0.051509,0.56308,0.13434,0.66567,0.15716,0.82245,4.5191,0.21115,3.7361,2.8183,0.30265,2.7433,0.035897,0.066971,0.046563,1.2721,7.5608,0.35008,0.77094,2863.9,14.016,20.311,0.74055,0.017917,0.4341,38.126,0.41492,0.97729,4.2211,127.74,0.1709,0.084858,0.034311,0.44486,0.13837,4.955,1.0123,1.5259,1.0157,0.24395,0.17817,3.7361,4302.3,3.6512,0.64992,14.062,0.31399,0.36626,1130.9,0.33606,0.24786,0.26549,-0.014841,-0.014185,0.18617,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,21.0,3.2023,10.0,47.0
4,False,False,0.91201,0.075219,0.90935,1.0567,0.15894,-0.078283,0.351,0.071181,0.82977,0.063415,0.81136,2.222,0.09065,1.7677,3.9502,0.1504,1.7589,0.013969,0.067687,0.015702,1.3024,5.8667,0.18479,0.88965,3038.1,14.091,-13.499,0.65057,0.019702,0.31226,9.2927,0.2955,0.97833,2.1576,91.135,0.092707,0.21734,0.013219,0.47071,0.18012,2.1566,1.0535,0.50327,0.4176,-0.86357,0.082717,10.044,3661.3,1.4655,0.81521,14.146,0.16644,0.19527,2143.9,0.34502,0.48978,-0.029615,-0.012092,-0.011443,0.19348,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,18.0,2.5613,3.0,13.0
11,False,False,1.2373,0.050824,0.5116,0.59847,0.12249,0.11481,0.71715,0.084924,0.10406,0.2783,0.5987,2.1036,0.4884,1.0475,3.3206,0.20468,1.7123,0.010081,0.0973,0.020834,0.99961,3.366,0.39374,0.48389,299.87,11.417,5.2126,-0.1353,0.027712,0.34702,39.014,0.57985,0.94583,2.8244,108.41,0.084891,0.056741,0.016845,-0.2823,0.1778,1.2254,-0.6576,2.747,0.28586,0.23508,0.099344,1.4925,2881.6,0.99076,0.60626,10.904,0.23526,0.23564,1132.9,-0.48986,0.21189,0.134,-0.010345,-0.017286,0.19993,-2.3259,-3.9343,-13.135,-15.356,29.026,25.089,12.25,19814.0,9.1907,26.0,11.551,1.0,25.0,95.75,115.25,116.2,18.563,14.5,-11.5,23.0,1.642,11.0,29.0
12,False,False,2.1723,0.31945,0.44139,0.94698,0.13183,0.48126,1.392,0.33734,0.57188,0.40179,0.89178,10.686,0.55861,0.79017,4.9692,0.45132,1.9826,0.038543,0.042237,0.093889,1.0619,8.9567,0.49243,0.41052,2248.3,14.381,1.9677,0.3707,0.030874,0.57144,9.535,0.60344,0.93005,3.9062,72.446,0.35822,0.05527,0.040701,0.78254,0.10573,1.6953,1.3512,5.2834,3.0214,0.86153,0.72374,0.79061,3931.4,0.7349,0.50757,14.326,0.46243,0.46633,4272.3,0.4032,0.24243,-0.13228,0.00012618,0.00013324,0.21425,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,15.6,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,0.2,29.0,2.8277,18.0,38.0
2,False,False,0.97752,0.058386,0.93836,1.9486,0.12037,-0.019808,0.68719,0.029962,0.94728,0.0050259,0.86137,1.8196,0.061635,1.7677,3.308,0.06177,20.757,0.016468,0.033947,0.018688,2.2622,21.609,0.13167,0.88118,1932.5,11.1,-98.376,0.24189,0.057185,0.60554,11.805,0.31075,0.93906,23.905,108.83,0.067782,0.9278,0.0084508,0.56629,0.090177,2.1566,2.7235,0.68349,0.64746,-0.32137,0.062221,15.224,2040.1,1.4655,0.86833,11.768,0.065739,0.25658,417.46,0.57659,0.081516,0.66448,-0.039065,-0.020047,0.094424,7.2704,11.243,8.7956,18.321,79.728,28.105,12.3,8157.1,182.57,15.7,43.027,2.0,36.0,96.262,29.19,28.148,16.5,16.0,0.3,25.0,0.16635,13.0,41.0
10,False,False,0.7339,0.040594,0.79948,1.0574,0.16094,-0.20009,0.37486,0.038392,0.20244,0.09091,0.55184,1.4698,0.20052,3.987,4.6823,0.15221,4.205,0.030172,0.10356,0.040126,1.9161,2.431,0.20623,0.75192,420.58,14.767,-5.2845,0.10544,0.047554,0.28186,55.357,0.26657,0.94052,5.2975,76.886,0.073562,0.23715,0.028535,0.10304,0.43495,5.2731,-0.30033,0.46102,0.093331,-0.99784,0.050776,3.987,2077.5,3.7499,0.79377,14.823,0.18802,0.21806,2571.6,-0.1767,0.19959,-0.079353,-0.0084559,-0.0079972,0.22506,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,17.0,0.94188,11.0,54.0
9,False,False,1.1327,0.036744,0.65025,0.775245,0.042049,0.081137,0.5634,0.008005,0.10506,0.026416,0.69267,301000.0,0.34975,1.8592,60.451,0.0091609,12.766,0.03817,0.0,0.062416,1.2629,3.9661999999999997,0.04632,0.61154,135.4,15.784,56.572,0.27148,0.038711,0.34454,14.642,0.075062,0.94047,13.386,5.9552,0.053046,0.11068,0.0083157,0.15978,0.00042812,2.1566,-0.28415,1.5698500000000002,85.825,0.23199,0.056507,1.8592,1288.9,1.7485,0.95368,12.797,0.013392,0.21261,962.645,-0.1656,0.3429,-0.99861,-0.010327,-0.0022499,0.225,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,17.0,0.097346,3.0,13.0
3,False,False,1.3305,0.17304,0.58254,1.266,0.1595,0.1839,0.58143,0.13668,0.4145,0.15678,0.7403,12.485,0.41746,1.3954,16.46,0.12599,4.2662,0.057965,0.010092,0.10418,1.7101,7.4322,0.15809,0.5564,2249.3,12.874,6.8842,0.018465,0.026139,0.32351,9.5014,0.25554,0.95513,5.0673,21.871,0.23374,0.062614,0.045787,0.23075,0.17034,3.0326,-0.20296,2.4508,1.0159,0.44051,0.29704,1.4189,5426.4,1.3328,0.84191,13.11,0.13956,0.20013,478.84,-0.11294,0.24983,0.17435,0.0,0.0,0.162,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,9.0,2.038,4.0,14.0
6,False,False,0.79003,0.14475,0.64154,0.7479,0.24568,-0.12723,0.44677,0.19354,0.40379,0.17843,0.47869,3.4446,0.35846,1.7897,3.0153,0.32849,2.4829,0.01118,0.095364,0.018451,1.5624,1.6936,0.41882,0.60592,884.4,11.991,-5.8785,0.11474,0.035615,0.27071,31.243,0.36196,0.94449,4.2722,119.39,0.30238,0.099353,0.014948,0.068472,0.44159,2.0864,-0.11426,0.81175,0.32778,-0.35492,0.22562,1.7897,2190.2,1.6903,0.58118,11.701,0.39548,0.31323,442.07,-0.060591,0.17506,0.058827,-0.0013386,-0.0017898,0.21341,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,29.0,1.0902,9.0,52.0
2,False,False,0.79696,0.090335,0.48976,0.52002,0.096406,-0.090677,0.31369,0.17371,0.17704,0.034848,0.35592,2.8692,0.51024,0.95985,30.688,0.18539,2.0597,0.038319,0.064613,0.085803,1.4611,0.87484,0.27486,0.4466,406.38,10.976,-5.7349,0.12229,0.043159,0.14009,58.496,0.2694,0.91188,2.8404,11.731,0.25381,0.084584,0.073688,0.068062,0.59442,1.0192,-0.2265,0.85838,0.15197,-0.17771,0.18445,0.97233,2295.4,0.87527,0.72514,10.323,0.23145,0.14293,98.421,-0.12771,0.18308,0.14972,0.0,0.0,0.16461,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,24.0,0.15677,27.0,38.0
10,False,False,0.75708,0.033639,0.87441,1.0562,0.12728,-0.20585,0.58402,0.031851,0.26786,0.031048,0.64155,1.5697,0.12559,6.9626,3.2776,0.12051,7.5507,0.038899,0.076772,0.045904,1.6463,7.3102,0.14758,0.8474,387.92,13.139,-5.1308,0.12353,0.027014,0.4949,3.6715,0.46858,0.96911,8.858,109.84,0.052434,0.21511,0.036831,0.088425,0.14448,8.4098,-0.16356,0.86924,0.23283,0.28983000000000003,0.038471,6.9626,1448.2,1.4655,0.85242,12.797,0.14277,0.15587,4889.9,-0.089065,0.11923,-0.10999,-0.0026608,-0.0025193,0.20742,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,9.0,0.35803,19.0,50.0
4,False,False,1.3265,0.079734,0.48472,0.65254,0.087967,0.14632,0.67779,0.12219,0.15474,0.016634,0.59444,5.017,0.51528,0.94068,2.7798,0.13481,2.1013,0.0052226,0.02687,0.011654,1.0977,2.3406,0.20751,0.44813,426.41,13.19,4.4598,0.032054,0.036588,0.30374,4.7303,0.46546,0.92451,2.6516,129.5,0.13413,0.071006,0.0080034,0.19086,0.2788,1.2664,0.095269,1.8482,0.28599,0.28396,0.1645,0.94068,2755.7,0.86967,0.79249,12.763,0.16583,0.13541,400.66,0.045468,0.2461,-0.023953,0.0033957,0.0052038,0.15438,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,14.0,0.08896,3.0,15.0
14,False,False,1.6148,0.17676,0.36369,0.18442,0.16955,0.19786,1.5842,0.95845,0.27778,0.21385,0.51969,15.425,0.63631,0.57156,0.42332,0.91935,15.016,0.013783,0.059602,0.042826,0.35486,2.044,0.24757,0.32184,505.04,13.139,0.93207,0.15935,0.041852,0.50985,0.0069371,2.7646,0.88492,2500.8,850.42,0.34012,0.065773,0.074738,0.10742,0.090225,0.28982,0.10498,7.0525,1.9591,0.31095,0.48601,0.57173,1818.1,0.50578,0.7524299999999999,12.797,0.92207,0.18331,28173.0,0.049872,7.37e-05,0.36648,0.0018261,0.0099019,0.0,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,66.12,214.5,21.0,20.5,8.6,20.0,0.61103,8.0,45.0
6,False,False,1.2839,0.089254,0.64062,1.994,0.13485,0.18105,1.0801,0.044762,0.24835,0.095977,0.81872,3.0376,0.35938,1.7826,2.9947,0.067627,14.031,0.0038716,0.022263,0.0060715,2.4355,11.565,0.10019,0.63768,364.24,12.226,11.014,0.17958,0.0029405,0.68873,3.7202,0.34541,0.99541,15.594,120.21,0.10902,0.0081821,0.0019417,0.06241,0.17242,5.5484,0.36768,2.0844,0.51767,0.50377,0.13932,1.7826,1466.6,1.7744,0.89981,12.916,0.076765,0.19977,2676.8,0.15529,0.12787,-0.068349,-0.015433,-0.0077396,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,18.0,0.39168,4.0,8.0
10,False,False,1.0156,0.36454,0.51582,0.82904,0.30283,0.00698,0.37782,0.43971,0.75291,0.10727,0.45547,10.584,0.48418,1.0654,74.797,0.36528,1.7511,0.0084915,0.034514,0.018934,1.8202,4.8284,0.42556,0.44849,605.1949999999999,13.088,118.77,0.061016,0.067336,0.16945,230000.0,0.20439,0.86946,3.0484,4.813,0.80037,0.13907,0.010243,0.025776,0.1717,1.7123,0.058576,2.8198,2.1231,0.014416,0.70672,1.0888,1917.6999999999998,0.92629,0.57444,12.9,0.3759,0.35281,1147.2,0.028455,0.27196,0.32125,0.0,0.0,0.0975,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,15.0,0.594765,15.0,31.0
12,False,False,0.94572,0.2448,0.45923,0.75774,0.29471,-0.017775,0.27716,0.32307,0.45269,0.35131,0.30971,9.4927,0.54077,0.84921,40.195,0.38894,2.239,0.060451,0.040972,0.18459,2.4466,1.1427,0.40214,0.32749,1421.3,14.658,-42.63,0.15908,0.13174,0.090765,108.86,0.11978,0.71312,3.7451,8.9563,0.79042,0.24362,0.079778,0.35718,0.21753499999999998,1.4012,0.75734,0.81553,0.36918,-0.03287,0.53307,0.88221,3139.6,0.60559,0.59786,14.381,0.50589,0.30472,6329.9,0.27466,0.20233,0.11099,-0.052694,-0.069541,0.11016,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,15.6,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,0.2,15.0,2.0396,19.0,40.0
13,False,False,1.3887,0.14774,0.71507,1.5289,0.27105,0.27762,0.69085,0.09663,0.51851,0.18897,0.99193,3.0334,0.28493,2.5096,3.4688,0.17728,8.2413,0.049683,0.058443,0.069554,1.5414,190.95,0.18222,0.71431,2466.3,13.817,5.5072,-0.010044,0.00075978,0.49348,26.408,0.32276,0.99894,10.078,103.78,0.14894,0.0026665,0.032496,-0.10032,0.0080071,5.3659,0.078926,35.585,18.451,0.97434,0.20661,2.5096,4756.5,2.507,0.81778,14.242,0.17796,0.27859,962.645,0.037965,0.15171,0.06197,-0.0091083,-0.0059574,0.23402,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,29.0,3.1545,2.0,34.0
7,False,False,1.1891,0.26434,0.4181,0.55685,0.20585,0.062653,0.91547,0.4747,0.45426,0.337,0.39389,15.45,0.5819,0.7185,5.5779,0.36967,3.4677,0.0066399,0.023926,0.020046,1.4137,1.3887,0.48105,0.33124,2155.7,12.237,8.8879,0.35555,0.086857,0.30324,18.391,0.54456,0.79226,6.6822,64.54,0.67109,0.14926,0.011924,0.40478,0.40098,0.95695,0.45669,1.4512,0.65922,0.10767,0.63224,0.72004,4745.6,0.56923,0.51895,11.652,0.41388,0.26787,296.12,0.1859,0.083333,0.31064,0.0,0.0,0.14548,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,20.0,2.7483,7.0,46.0
6,False,False,0.986,0.0026266,0.58092,0.35226,0.014117,-0.0078019,0.2152,0.0074566,0.0062676,0.0047795,0.54958,0.50635,0.41908,1.3862,4.1621,0.040075,0.81809,0.025535,0.079145,0.045812,0.64096,0.80655,0.11648,0.55738,12.167,12.024,-45.15,0.090074,0.023544,0.11995,2.4377,0.34052,0.95947,0.92594,86.494,0.0047794,0.05618,0.072489,-0.21292,0.43675,0.84055,-0.93891,0.95955,0.0060141,-0.018617,0.0045215,1.3862,1941.2,1.33,0.88352,10.981,0.11103,0.041031,130.53,0.04753,0.38043,-0.095494,-0.0071902,-0.020412,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,28.0,0.022139,31.0,41.0
2,False,False,0.86291,0.037099,0.68752,1.2943,0.06477,-0.080796,0.17661,0.028662,0.11872,0.062663,0.50857,1.9211,0.31248,2.2002,15.824,0.050041,2.7973,0.0071536,0.026049,0.012138,2.5451,2.7046,0.13029,0.58936,167.25,13.139,-16.02,-0.097086,0.098153,0.10409,30.03,0.080416,0.85724,3.2163,22.75,0.072947,0.31411,0.0055268,0.17866,0.47857,4.1421,-0.70619,0.65295,0.07752,-0.25856,0.05396,2.2002,1408.8,1.8861,0.86971,10.058,0.10231,0.16864,240.63,-0.54582,0.40243,-0.062364,-0.00022182,-0.00017137,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,29.0,0.2825,10.0,34.0
13,False,False,1.0402,0.046033,0.7735,1.0605,0.11617,0.030711,0.87317,0.043408,0.20324,0.065552,0.79547,1.9281,0.2265,3.415,1.9211,0.10954,7.3998,0.019434,0.056812,0.025411,1.3332,22.011,0.20758,0.76476,307.2,13.772,34.531,0.08028,0.008744,0.66776,805000.0,0.62968,0.9887,9.3383,187.39,0.057869,0.038605,0.018325,-0.2641,0.04818,4.6821,0.042598,4.7011,0.95544,0.13559,0.059513,3.4487,1511.5,3.3764,0.79242,13.831,0.12778,0.22014,3454.0,0.020855,0.11356,-0.2227,-0.0022306,-0.0021034,0.15115,1.4449,0.43048,2.0451,-11.22,43.425,30.578,10.5,32320.0,-41.981,25.15,29.301,2.0,31.0,90.0,189.55,191.3,21.0,18.25,-6.9,25.0,0.43747,19.0,29.0
5,False,False,1.1836,0.1326,0.63869,0.17955,0.115,0.104325,2.2423,0.73851,0.1594,0.015771,0.87845,21709.0,0.36131,0.20208,2.6845,0.6405,0.1259,0.0283745,0.0,0.0535685,0.2044,9.065,0.24757,0.5425,166.87,12.148,0.25205,0.66553,0.0020236,0.37241,17.119,2.0741,0.98796,0.36284,134.11,0.15095,0.0024326,0.98035,1.2359,0.019807,0.21584,0.68457,41.999,6.6946,0.85632,0.78878,0.20214,1046.9,0.19965,0.7524299999999999,10.431,0.64843,0.11725,968.4,0.255,0.49486,-0.29692,-0.0042698,-0.02378,0.00079837,5.2315,7.8486,2.9999,1.322,-9.0422,36.859,11.4,9134.2,-31.329,11.15,36.293,4.0,32.0,57.306,42.165,40.6,16.333,15.0,3.85,30.0,0.019847,3.0,13.0
4,False,False,1.0332,0.10753,0.4507,0.99779,0.13183,0.01356,0.26542,0.54307,0.98649,0.13674,0.42212,4635.6,0.5493,0.82051,106.96,0.53288,1.5667,0.032674,0.00011495,0.079973,2.3638,2.0704,0.56064,0.40856,2429.6,12.657,73.582,0.0036903,0.042149,0.10844,36.104,0.10868,0.90648,3.5658,3.3659,0.1646,0.076733,0.032746,0.21699,0.48193,1.8165,0.44115,1.1398,1.1244,0.024686,1.2023,0.90015,2462.9,0.74378,0.43936,12.654,0.58376,0.18669,705.33,0.18071,0.27982,0.034483,-0.00293885,-0.20553,0.0040232,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,15.0,0.61309,3.0,19.0
10,False,False,3.1315,0.32446,0.63869,0.72417,0.35841,0.47534,2.1071,0.44805,0.43803,0.36911,0.69835,20.835,0.36131,0.35003,2.0075,0.49493,1.7193,0.087253,0.023755,0.39125,1.037,7.3418,0.49231,0.22301,2103.2,14.838,1.5235,0.47143,0.036264,0.46991,123.73,0.64889,0.86013,3.3865,179.33,0.46461,0.048957,0.12049,0.47241,0.098637,0.97765,0.44763,7.5096,3.2894,0.64172,1.2514,0.35751,4801.6,0.30107,0.50769,14.516,0.50749,0.35652,1755.7,0.18288,0.21384,0.21583,0.0,0.0,0.085251,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,18.0,2.3926,18.0,48.0
1,False,False,1.5741,0.35264,0.50146,1.1763,0.13183,0.25467,0.96044,0.29978,0.70734,0.075452,0.69827,44.709,0.49854,1.0058,4.0397,0.37191,2.7824,0.11502,0.0083186,0.25929,1.6846,4.4892,0.41361,0.44361,1267.7,11.009,4.6191,0.18008,0.057852,0.42605,41.828,0.36219,0.88463,4.7449,89.116,0.50502,0.11604,0.097782,0.42004,0.26204,2.3595,1.0799,1.9026,1.3458,0.51083,0.70323,1.0058,1792.3,0.8898,0.58639,11.171,0.38968,0.18669,438.56,0.35062,0.24791,0.18724,-0.0097523,-0.0082904,0.22022,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,25.0,0.27125,8.0,22.0
