Time,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,financial_distress
11,True,1.0528,0.049842,0.87622,1.3823,0.19593,0.03548,0.45507,0.036056,0.40267,0.022515,0.70775,1.3952,0.12378,7.0791,14.042,0.14174,3.1376,0.0285,0.10159,0.042394,1.9531,8.0501,0.18941,0.67227,610.55,13.345,38.96,-0.1118,0.20396,0.30593,937.11,0.22131,0.76723,3.8708,25.637,0.070423,0.15748,0.020617,0.74667,0.17172,2.1566,1.6376,0.72082,0.29026,0.28665,0.056882,8.3815,1516.2,5.4313,0.81059,13.669,0.15525,0.26182,3062.4,0.04753,0.35712,0.064234,0.0,0.0,0.0,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,18.0,0.2758,21.0,41.0,True
9,True,1.2083,0.057129,0.78921,0.90486,0.10545,0.15183,0.81243,0.063136,0.27103,0.061276,0.88055,2.0774,0.21079,3.7441,10.076,0.11654,3.9673,0.023455,0.056097,0.032186,1.0276,9.2114,0.14913,0.72872,518.7,14.412,5.9598,0.11703,0.060488,0.59203,3.1449,0.65428,0.92336,4.6626,35.727,0.064879,0.28696,0.025921,0.044708,0.098233,4.2927,-0.14332,2.1458,0.58157,0.72028,0.072388,3.7647,1913.9,3.4571,0.85087,14.312,0.12827,0.13494,2456.1,-0.077189,0.19407,0.0062389,-0.032354,-0.035755,0.030195,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,25.0,0.55636,15.0,39.0,True
2,True,1.6988,0.028931,0.56967,0.28909,-0.036253,0.21861,0.67484,0.10007,0.067229,0.0044898,0.53145,-6.8274,0.43033,1.3238,1.6518,-0.1254,0.91888,0.014097,0.018368,0.045062,0.54398,0.65661,-0.0081923,0.31284,135.57,12.384,1.3224,0.54136,0.25683,0.21111,3.7495,0.73026,0.911095,0.91142,217.94,0.054438,0.59681,0.048763,-0.35527,0.44028,0.67179,-0.71206,0.9774,0.065709,0.508,0.050786,1.326,2016.5,0.72696,1.0082,11.143,-0.090897,-0.0023684,62.98,-0.55287,0.31719,0.67373,0.0017909,0.0061949,0.0,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,20.0,0.021039,10.0,43.0,True
7,True,1.0775,0.0060068,0.93216,0.61407,-0.0068302,0.069976,0.36575,0.0097819,0.088544,0.012061,0.9732,-0.34301,0.067839,1.7677,24.192,-0.011123,0.99882,0.0062791,0.032427,0.0069518,0.63098,24.679,0.083268,0.5425,118.46,14.495,8.7754,0.21697,0.028933,0.33036,3.0786,0.53798,0.96896,1.0895,14.881,0.0061722,0.4265,0.010225,-0.55297,0.024882,9.0518,-0.47496,2.7264,0.24141,1.0315,0.0064439,13.741,1337.9,1.4655,0.91673,14.007,-0.0084607,0.051132,1916.2,-0.31144,0.22259,0.23288,0.0,0.0,0.21273,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,18.0,0.23786,6.0,19.0,True
8,True,0.45348,-0.078299,0.74944,0.39447,-0.051649,-0.25485,0.10978,-0.19849,-0.3125,0.10727,0.670855,-1.5763,0.25056,2.9911,12.255,-0.13093,2.1028,0.011693,0.083063,0.025075,1.8654,0.56285,0.18791,0.46633,-189.5,10.094,-1.5478,-0.051311,0.052712,0.051194,16.186,0.12978,0.62223,2.5894,29.375,0.1646,1.1299,0.029643,0.0085569,0.21753499999999998,1.5744,-0.78102,0.35751,-0.11172,-1.0172,-0.10448,2.9911,606.4,1.8611,0.81209,12.797,0.027967,0.074126,176.8,-0.28084,0.15234,-0.010039,-0.0031816,-0.0080654,0.0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,20.0,-0.48,11.0,27.0,True
1,False,1.3842,-0.04551,0.70766,0.70225,0.013428,0.22014,0.92266,-0.064806,-0.15567,-0.028037,0.79312,0.25291,0.29234,2.4206,1.7249,0.019122,2.4984,0.053987,0.075608,0.094222,0.88543,3.5189,0.12353,0.57298,-416.35,12.117,3.19,0.1114,0.13468,0.52867,9.8426,0.75282,0.80968,2.8505,208.71,-0.057381,0.46068,0.076877,0.028595,0.19957,2.4021,-1.5486,1.4649,-0.22804,0.75302,-0.064311,2.4601,2674.5,1.96,0.87647,11.764,0.055864,0.086746,200.14,0.04753,0.24636,-0.035526,-0.023971,-0.034135,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,21.0,-0.2565,7.0,46.0,False
5,False,1.5618,0.047686,0.60908,0.46026,0.042447,0.29244,1.4438,0.10361,0.12198,0.041346,0.81298,13.876,0.39092,1.558,1.3834,0.092225,9.5348,0.057642,0.0066462,0.11073,0.56613,2.7621,0.36837,0.52055,142.9,11.406,1.5739,0.19108,0.088532,0.346125,1.5498,1.633,0.85465,15.096,260.23,0.058656,0.22647,0.12524,-0.36211,0.16663,1.1774,0.29713,2.3461,0.28618,0.74807,0.078293,1.558,1171.5,1.3316,0.63163,10.63,0.10629,0.16954,179.12,0.12935,0.030489,0.099692,-0.021324,-0.04633,0.17716,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,14.0,0.1239,10.0,16.0,False
4,False,1.0029,0.08041,0.90107,0.6621,0.15326,0.0025171,0.5969,0.12145,0.81277,0.016517,0.87826,2.0755,0.098934,1.7677,13.977,0.23147,1.9782,0.0162,0.11152,0.018499,0.75388,15.557,0.28713,0.87574,1074.9,15.071,263.04,0.68736,0.025328,0.52272,9.8705,0.78949,0.97189,2.775,25.756,0.091557,0.25601,0.024468,0.52229,0.042561,6.6924,0.47831,2.3245,1.8893,0.025443,0.089239,9.1078,1322.6,1.4655,0.71287,14.659,0.23843,0.19011,729.95,0.193,0.2386,-0.11311,-0.0032042,-0.0048394,0.15856,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,22.0,0.2208,10.0,38.0,False
14,True,0.75945,0.0010162,0.76645,0.55848,0.064923,-0.13326,0.29374,0.0018196,0.0043512,0.00024178,0.42074,4.6738,0.23355,3.2818,4.5986,0.11625,1.5381,0.010057,0.024872,0.018154,1.3274,0.97863,0.39688,0.554,8.1353,13.892,-4.1908,0.1231,0.21245,0.16273,4.7243,0.29139,0.72282,2.5502,78.284,0.0024153,0.90966,0.018009,-0.041656,0.57067,2.3913,-0.98038,0.40925,0.0017807,-0.57061,0.0013259,3.3467,1869.7,2.3721,0.60312,13.309,0.27948,0.22165,947.92,0.04753,0.21899,0.094838,-0.0038323,-0.0068621,0.126035,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,66.12,214.5,21.0,20.5,8.6,14.0,0.0019356,26.0,54.0,True
3,False,1.3321,0.29325,0.56244,0.61138,0.29454,0.12231,0.85091,0.47966,0.67021,0.0063807,0.49065,47.59,0.43756,1.2854,12.559,0.48176,1.8058,0.046943,0.010123,0.12744,1.2461,1.545,0.51847,0.36834,2065.9,12.549,4.9987,0.153235,0.1941,0.31342,4.0133,0.51265,0.6549,3.7502,28.666,0.59768,0.4436,0.076782,0.50222,0.39572,1.3973,1.1819,1.1057,0.74106,0.27953,0.52139,1.2854,3082.5,0.84181,0.48153,12.057,0.50315,0.31698,415.13,0.37145,0.16303,1.617,0.00313,0.0051196,0.044185,5.212,7.0562,6.6401,13.593,55.746,28.528,10.925,8570.3,7.0477,15.367,22.316,0.0,35.417,115.13,34.087,33.157,17.0,15.417,0.05,15.0,0.04495,10.0,18.0,False
10,False,2.0762,0.35794,0.42718,0.93791,0.13183,0.4047,1.6441,0.38164,0.62488,0.36573,0.78077,504.03,0.57282,0.74574,2.6176,0.46829,2.9768,0.0283745,0.0009291,0.55442,1.2013,6.4998,0.52564,0.37607,1901.3,12.133,2.3175,0.17922,0.051112,0.6183,82711.0,0.65923,0.88035,6.2754,137.53,0.45845,0.089228,0.2223,0.21818,0.1443,1.6373,0.25297,3.9697,2.4806,0.70651,0.83793,0.74941,3042.6,0.65652,0.47436,12.069,0.49735,0.18669,1124.9,0.11228,0.14946,-0.026633,-0.032038,-0.034159,0.2195,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,14.0,1.9426,16.0,27.0,False
9,True,1.3085,0.10753,0.9679,0.18426,-0.077024,0.19429,0.87608,-0.62915,0.30261,-0.0056866,0.82397,-1.1647,0.032101,1.7677,0.49818,-0.41803,0.60146,0.03392,0.35891,0.053868,0.22362,3.6017,0.19429,0.62968,605.1949999999999,14.396,0.94837,-0.30466,0.052712,0.55165,2.1402,2.9939,0.65056,0.7465,722.62,-0.14069,0.15748,0.18409,-0.61202,0.051159,5.7399,0.09980349999999999,0.62748,-2.266,0.28983000000000003,-0.11977,30.152,934.46,1.4655,0.80571,12.705,-0.3782,0.035799,361.9,0.04753,0.24683,0.50013,-0.00293885,0.36214,0.0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,11.0,-0.16554,7.0,45.0,True
11,False,1.0668,0.14055,0.78885,1.0462,0.31664,0.051509,0.56308,0.13434,0.66567,0.15716,0.82245,4.5191,0.21115,3.7361,2.8183,0.30265,2.7433,0.035897,0.066971,0.046563,1.2721,7.5608,0.35008,0.77094,2863.9,14.016,20.311,0.74055,0.017917,0.4341,38.126,0.41492,0.97729,4.2211,127.74,0.1709,0.084858,0.034311,0.44486,0.13837,4.955,1.0123,1.5259,1.0157,0.24395,0.17817,3.7361,4302.3,3.6512,0.64992,14.062,0.31399,0.36626,1130.9,0.33606,0.24786,0.26549,-0.014841,-0.014185,0.18617,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,21.0,3.2023,10.0,47.0,False
6,False,1.1836,0.20859,0.63869,0.31959,0.18294,0.104325,0.641875,0.65269,0.23764,0.18485,0.92851,112.71,0.36131,0.13927,1.2812,0.57242,0.2217,0.090044,0.0050785,0.0535685,0.3442,16.744,0.60837,0.5425,313.59,12.326,0.39199,0.19459,0.0090288,0.34218,4.6072,1.0707,0.92614,0.56611,280.98,0.22465,0.010286,0.28175,1.1263,0.019086,0.3641,0.87919,45.989,10.929,0.92884,1.7064,0.1393,1319.6,0.12898,0.39163,11.185,0.57809,0.19443,1637.9,0.30536,0.22259,0.15111,-0.027219,-0.08517,0.00097698,6.0243,8.7943,1.8883,4.9805,3.2396,33.581,10.9,9291.6,-27.3,15.15,13.262,3.0,30.0,63.034,48.635,46.014,15.5,13.0,-2.15,30.0,0.27789,4.0,14.0,False
3,False,0.74158,0.23634,0.66772,0.30805,0.14662,-0.16202,0.38471,0.76723,0.71127,0.024568,0.46494,4.2943,0.33228,2.0095,3.7759,0.47596,1.2863,0.03472,0.11083,0.055379,0.66255,6.3732,0.2017,0.62696,1010.0,15.738,-1.9013,0.153235,0.04076,0.2412,1.5982,0.78298,0.93896,1.6113,95.342,0.50833,0.12267,0.11271,0.61663,0.048334,0.92706,2.0807,6.8747,4.8898,-0.48759,0.35396,2.019,1420.0,1.8868,0.7983,14.56,0.48448,0.062133,1815.8,0.50989,0.19118,0.27289,-0.0006704,-0.0021763,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,9.0,0.10499,12.0,53.0,False
14,True,0.40247,0.023784,0.75524,0.28071,0.0062427,0.104325,0.1792,0.084728,0.097175,0.025511,0.24902,0.76015,0.24476,3.0857,3.4048,0.022239,2.1905,0.021944,0.029256,0.035467,1.1273,0.40361,0.16345,0.61872,227.44,14.946,-0.75929,0.22594,0.13652,0.11087,2.1723,0.39497,0.81923,2.6185,105.73,0.095511,0.55779,0.078174,-0.082404,0.21753499999999998,1.1469,-0.6658,0.35192,0.034197,0.28983000000000003,0.031492,3.4395,2340.5,2.5279,0.83655,13.676,0.083492,0.045882,2635.6,-0.49902,0.1072,0.33233,-0.011803,-0.042048,0.0,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651.0,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,14.5,7.5,15.0,0.24396,8.0,30.0,True
5,True,0.64375,0.0024426,0.91748,0.41045,0.021599,-0.23652,0.23853,0.005951,0.029602,0.0023202,0.4274,1.5378,0.082515,1.7677,7.6403,0.052624,1.6068,0.035954,0.03422,0.054155,0.96036,0.72441,0.073222,0.66391,34.438,13.936,-1.7354,0.37802,0.25357,0.15836,1.3664,0.38583,0.72362,1.7337,47.119,0.0057151,0.15748,0.087597,0.5166,0.5666,4.9742,-0.58232,0.14563,0.0043109,0.28983000000000003,0.0026623,11.339,1163.4,1.4655,0.92678,13.045,0.075216,0.030054,593.52,-0.41076,0.23675,0.2693,0.0,0.0,0.0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,18.0,0.032712,12.0,33.0,True
14,True,1.0835,0.014153,0.79066,0.66779,0.053382,0.063364,0.94955,0.021194,0.067607,0.068514,0.8221,1.6289,0.20934,3.777,1.0639,0.079938,5.3684,0.026038,0.049076,0.034318,0.8123,15.931,0.25897,0.75873,108.49,13.911,10.539,0.14866,0.031929,0.346125,15.828,1.0789,0.95962,7.2446,338.37,0.017215,0.15253,0.038992,-0.27669,0.041918,3.19,-0.64685,4.9939,0.33763,0.30269,0.0179,3.7924,1604.7,3.6244,0.74103,13.507,0.086638,0.17294,2481.5,-0.47803,0.092177,-0.00062858,0.0019129,0.0028645,0.24659,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651.0,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,14.5,7.5,25.0,0.5252,20.0,30.0,True
4,True,1.0979,-0.023491,0.80032,0.40737,0.015837,0.075513,0.55844,-0.057664,-0.11764,-0.024106,0.84708,0.31658,0.19968,4.0081,1.2221,0.038875,0.92323,0.05062,0.1228,0.065607,0.48091,6.0836,0.2949,0.77157,-128.83,12.45,5.3947,0.092223,0.028755,0.43087,0.51586,1.0577,0.96407,1.3093,294.57,-0.027731,0.14401,0.12426,-0.35791,0.066962,2.0402,-3.3199,2.9819,-0.3508,0.37818,-0.029351,4.0081,1095.1,3.8641,0.7051,11.552,0.057222,0.12013,334.4,0.04753,0.31112,0.073402,-0.0096007,-0.023568,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,13.0,-0.1322,9.0,32.0,True
3,False,1.2202,0.025572,0.64998,0.66229,0.07432,0.13162,0.61973,0.038611,0.073059,0.0029257,0.72934,2.1776,0.35002,1.857,2.119,0.11222,1.453,0.034987,0.051533,0.058533,0.90806,2.6292,0.24417,0.59772,159.18,12.233,5.0318,0.014931,0.052263,0.37042,5.4175,0.55931,0.91959,1.9224,169.89,0.035061,0.14932,0.052827,0.13041,0.2519,1.8922,-0.67735,1.3895,0.10152,0.37604,0.039342,1.857,2178.8,1.7077,0.75583,11.821,0.14696,0.16171,339.27,-0.51212,0.34451,-0.024875,-0.018411,-0.027799,0.031348,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,14.0,0.018212,10.0,33.0,False
3,True,0.87458,-0.00029219,0.94364,0.73338,-0.066203,-0.11734,0.50443,-0.00039842,-0.005184,-0.012058,0.81829,-1.1239,0.056364,1.7677,3.7368,-0.090271,2.3594,0.062018,0.080316,0.066285,0.89624,5.1389,-0.064021,0.5425,-4.575,14.041,-6.2499,0.153235,0.0080089,0.47196,1.3584,0.64354,0.99151,2.2174,96.34,-0.00035708,0.14209,0.084565,-0.12472,0.14271,2.1566,-1.0097,0.39495,-0.0020474,0.28983000000000003,-0.00030964,17.713,882.52,1.4655,1.064,13.731,-0.076011,-0.046952,1954.5,0.04753,0.33074,0.18754,-0.011974,-0.016328,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,26.0,-0.1888,10.0,37.0,True
13,False,0.7574,0.19509,0.66029,0.65584,0.19661,-0.095443,0.32384,0.29746,0.57428,0.15578,0.29798,6.8832,0.33971,1.9437,63.94,0.29977,2.5917,0.056268,0.043552,0.14302,2.201,1.1392,0.35801,0.39342,1177.9,14.728,-6.8716,-0.062037,0.26687,0.12741,15.952,0.19426,0.59583,4.0369,5.6303,0.6547,0.78558,0.085795,-0.062928,0.57568,1.9306,-0.28859,0.5901,0.33888,-0.28096,0.29546,2.1826,2051.0,1.1581,0.64199,14.306,0.41651,0.2348,2634.5,-0.16863,0.16246,-0.12868,-0.048666,-0.074204,0.067002,2.6248,1.1915,5.4525,-6.7672,0.56767,25.082,10.567,32641.0,-52.742,18.783,24.814,2.0,30.333,91.933,198.65,200.1,21.667,20.75,1.9667,15.0,0.94052,12.0,27.0,False
4,True,0.6956,-0.048131,0.87422,0.81222,-0.014056,-0.23503,0.47029,-0.059259,0.30261,-0.080324,0.53709,-0.1781,0.12578,6.9507,2.2878,-0.017306,4.4599,0.0081041,0.097171,0.010496,1.5123,1.7877,0.079957,0.77212,-255.63,12.21,-3.4557,-0.047225,0.10211,0.36312,6.6814,0.44707,0.8832,4.8474,157.35,-0.089616,0.81181,0.0099777,-0.20079,0.45435,6.4577,0.09980349999999999,0.27683,-0.10594,0.28983000000000003,-0.055056,6.9507,668.02,6.1389,0.92004,12.002,0.030019,0.064942,514.39,0.04753,0.16756,-0.0053215,-0.0057082,-0.007028,0.0,4.7675,9.1877,1.819,1.3561,-14.819,33.275,11.2,8968.6,-11.074,11.6,40.747,3.0,33.5,71.323,38.868,37.601,17.125,15.75,4.15,23.0,-0.42661,10.0,41.0,True
2,False,1.2479,0.31548,0.60096,0.94068,0.37857,0.11842,0.56668,0.33538,0.7906,0.014695,0.59616,83.857,0.39904,1.506,5.2553,0.40244,1.7894,0.04527,0.0047991,0.094759,1.5779,3.2958,0.412,0.47774,2262.8,12.79,7.9437,0.18812,0.12322,0.27073,19.351,0.2878,0.79496,3.0431,68.503,0.5292,0.30878,0.048125,0.20496,0.28542,2.3573,0.11109,1.3981,1.1053,0.29675,0.52497,1.506,2862.2,1.1972,0.588,12.729,0.44047,0.38756,288.34,0.052621,0.30912,-0.060689,6.69e-05,7.11e-05,0.16267,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,20.0,0.1054,15.0,30.0,False
4,False,0.46846,0.22044,0.57654,0.47121,0.22899,-0.17315,0.047504,0.46782,0.52058,0.010199,0.670855,35.081,0.42346,1.3615,894.77,0.48597,1.688,0.0072202,0.013853,0.022165,3.0879,0.6829,0.5367,0.32575,751.24,13.169,-2.7214,0.69632,0.25079,0.015475,114000.0,0.03284,0.911095,3.6435,0.40234,0.1646,0.59226,0.015323,0.31277,0.21753499999999998,1.1128,0.49694,0.61369,0.31947,-0.4089,0.38235,1.7499,1443.1,0.76927,0.4633,12.417,0.54059,0.2529,561.26,0.19902,0.12933,1.5611,-0.0011277,-0.0023931,0.0,4.8931,9.4285,1.893,0.40728,-17.181,33.612,11.3,8993.3,-13.632,11.2,42.974,3.3333,33.333,65.817,39.178,37.86,17.139,15.833,4.6333,15.0,0.034756,3.0,18.0,False
4,True,1.1018,0.10753,0.76896,0.51417,0.13183,0.069557,0.39667,-0.31734,0.30261,0.10727,0.75262,-2.3427,0.23104,3.3283,4.0982,-0.2151,1.6198,0.010699,0.091817,0.015663,0.68318,2.4206,0.24757,0.68306,-387.0,14.063,7.3921,-0.037109,0.085898,0.27095,10.829,0.52697,0.88829,1.4579,87.843,-0.2168,0.37179,0.020808,-0.12266,0.21241,2.2255,-4.7295,1.0877,-0.76815,0.30106,-0.21219,3.3283,547.97,2.9565,0.7524299999999999,13.398,-0.17525,0.18669,290.49,0.04753,0.35269,0.074785,-0.041583,-0.080873,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,12.0,-0.47413,11.0,39.0,True
14,False,2.1734,0.32274,0.4704,0.80322,0.13183,0.4095,1.3985,0.4018,0.6094,0.10727,0.75847,14.374,0.5296,0.88823,1.8858,0.53727,1.4356,0.062095,0.037379,0.17794,1.059,3.9661999999999997,0.56514,0.34897,3219.4,14.506,1.9615,0.25657,0.12143,0.48803,23.814,0.60759,0.74186,3.3014,190.9,0.42551,0.22929,0.077307,0.17621,0.00028219,1.5167,0.32718,1.5698500000000002,0.493065,0.77323,0.68608,1.6037,5282.9,0.65894,0.43486,14.287,0.55641,0.45394,3852.2,0.14059,0.2433,-0.99779,0.0029528,0.0036761,0.20299,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,66.12,214.5,21.0,20.5,8.6,29.0,4.1829,21.0,49.0,False
6,False,1.1807,0.11379,0.64035,0.89529,0.16446,0.11373,0.57508,0.1271,0.31639,0.095344,0.74325,1.7507,0.35965,1.7805,2.9509,0.1837,1.8009,0.010941,0.10493,0.01738,1.2046,4.3149,0.28626,0.62953,458.72,12.152,7.8722,-0.064909,0.010825,0.36203,3.5479,0.40437,0.9831,2.5232,122.0,0.1531,0.030098,0.012221,0.21644,0.20749,2.4893,-0.39058,1.7333,0.54842,0.31622,0.1777,1.7805,1449.9,1.7504,0.71374,12.041,0.22191,0.25628,1047.1,-0.24269,0.35482,-0.026545,-0.014229,-0.015893,0.0,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,25.0,0.38436,31.0,43.0,False
12,True,0.59689,0.017034,0.88311,0.31245,0.085926,-0.18925,0.3523,0.054517,0.14572,-0.090788,0.28023,1.7371,0.11689,1.7677,3.595,0.27501,1.8967,0.034298,0.15831,0.073054,1.115,0.4587,0.37233,0.46948,82.477,14.475,-1.651,0.27759,0.052712,0.1654,11.167,0.52937,0.911095,3.0219,100.14,0.060785,0.15748,0.10977,0.41213,0.21753499999999998,2.6729,1.7313,0.17161,0.025007,0.28983000000000003,0.019288,8.5152,565.99,4.0163,0.62767,13.312,0.5579,0.11633,1607.5,0.04753,0.1034,0.28071,-0.00293885,-0.23819,0.0,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949.0,-10.994,15.6,12.683,1.0,30.0,89.3,153.2,155.25,20.0,14.5,-18.1,15.0,-0.43959,4.0,11.0,True
9,True,1.0535,-0.081557,0.62367,0.40661,-0.065829,0.029811,0.56065,-0.20058,-0.21671,-0.081024,0.58695,-2.3322,0.37633,1.6572,2.3482,-0.1619,1.3976,0.028424,0.069417,0.051017,0.69275,8.6117,0.19133,0.55714,-190.98,12.554,13.64,-0.010373,0.066524,0.31236,3.6443,0.76821,0.89333,1.7282,153.31,-0.13895,0.17677,0.069904,-0.16887,0.047216,1.0805,-3.2014,7.9705,-1.7273,0.079214,-0.13077,1.6572,881.26,1.4804,0.80867,11.654,-0.14618,0.077797,210.17,0.04753,0.23528,-0.10434,-0.018041,-0.044368,0.0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,14.0,-0.18973,8.0,13.0,True
3,True,0.77738,-0.02984,0.86343,0.88063,-0.00023159,-0.18114,0.26687,-0.033884,-0.21849,-0.027224,0.63255,-0.0028255,0.13657,6.322,4.9041,-0.00026298,2.2464,0.01261,0.093074,0.015498,1.3922,3.7083,0.11012,0.81368,-202.28,12.633,-4.8617,0.12667,0.04974,0.21715,16.795,0.24658,0.94239,2.5244,73.407,-0.047174,0.3642,0.01432,0.054754,0.23748,6.448,-1.8322,0.57511,-0.12565,-1.3263,-0.03456,6.322,925.82,5.9578,0.88988,12.506,0.024287,0.096979,508.43,0.04753,0.34884,0.22642,-0.00064259,-0.00072969,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,12.0,-0.18454,32.0,47.0,True
6,False,0.66129,0.13587,0.7039,0.78847,0.20089,-0.21298,0.28985,0.17233,0.45888,0.13581,0.41581,6.2612,0.2961,2.3772,6.7387,0.25479,2.7536,0.049525,0.040693,0.078762,1.8962,1.4147,0.30731,0.62879,962.67,14.387,-3.7021,0.35506,0.075108,0.18225,6.3354,0.23115,0.8933,3.9752,53.423,0.32677,0.25366,0.062811,0.12037,0.55734,2.6628,-0.17521,0.53128,0.24379,-0.71927,0.19303,2.3772,2097.9,2.1235,0.69269,14.15,0.28291,0.2423,1420.7,-0.096018,0.19835,0.46852,-0.0068635,-0.0087049,0.2075,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,17.0,0.96224,11.0,50.0,False
12,True,2.2322,0.072242,0.45743,1.78,0.08613,0.37018,0.73962,0.040585,0.13315,0.038966,0.67059,2679.0,0.54257,0.84309,16.9,0.048388,3.2846,0.083365,0.0,0.2775,2.6544,5.4665,0.18645,0.30041,149.8,10.345,4.8085,0.13489,0.15702,0.22219,27.735,0.12483,0.65673,4.0374,21.302,0.10773,0.28941,0.046835,-0.060846,0.32562,3.2807,-0.26037,1.6663,0.22186,0.68227,0.15793,0.84309,1125.1,0.55369,0.81355,10.922,0.068328,0.33189,432.54,-0.14967,0.44088,0.053026,0.0067837,0.0038111,0.21979,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949.0,-10.994,15.6,12.683,1.0,30.0,89.3,153.2,155.25,20.0,14.5,-18.1,14.0,0.0808,22.0,55.0,True
